timestamp,symbol,instrument_key,instrument_class,status,rows_received,rows_valid,rows_saved,rows_existing,first_session,last_session,conventions,duplicates,weekend_violations,ohlc_violations,refetch_compared,refetch_identical,error_type,error_message,elapsed_seconds,attempt
2026-09-07T14:27:59,63MOONS.NS,NSE_EQ|INE111B01023,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,5.45,1
2026-09-07T14:27:59,5PAISA.NS,NSE_EQ|INE618L01018,nse_equity,SUCCESS,2182,2182,2172,10,2017-11-16,2026-09-07,03:45,0,0,0,10,10,,,5.46,1
2026-09-07T14:27:59,3MINDIA.NS,NSE_EQ|INE470A01017,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,5.46,1
2026-09-07T14:28:03,AARNAV.NS,NSE_EQ|INE750R01016,nse_equity,SUCCESS,131,131,121,10,2026-02-25,2026-09-07,03:45,0,0,0,10,10,,,9.74,1
2026-09-07T14:28:04,3BBLACKBIO.NS,NSE_EQ|INE994E01018,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,10.77,1
2026-09-07T14:28:05,AADHARHFC.NS,NSE_EQ|INE883F01010,nse_equity,SUCCESS,576,576,566,10,2024-05-15,2026-09-07,03:45,0,0,0,10,10,,,11.24,1
2026-09-07T14:28:05,20MICRONS.NS,NSE_EQ|INE144J01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.53,1
2026-09-07T14:28:06,3PLAND.NS,NSE_EQ|INE105C01023,nse_equity,SUCCESS,2346,2346,2336,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.52,1
2026-09-07T14:28:06,AARON.NS,NSE_EQ|INE721Z01010,nse_equity,SUCCESS,1870,1870,1860,10,2018-09-03,2026-09-07,03:45,0,0,0,10,10,,,12.52,1
2026-09-07T14:28:06,360ONE.NS,NSE_EQ|INE466L01038,nse_equity,SUCCESS,1729,1729,1719,10,2019-09-19,2026-09-07,03:45,0,0,0,10,10,,,12.52,1
2026-09-07T14:28:06,21STCENMGM.NS,NSE_EQ|INE253B01015,nse_equity,SUCCESS,2118,2118,2108,10,2018-01-11,2026-09-07,03:45,0,0,0,10,10,,,12.52,1
2026-09-07T14:28:06,AAKASH.NS,NSE_EQ|INE087Z01024,nse_equity,SUCCESS,1474,1474,1464,10,2020-09-29,2026-09-07,03:45,0,0,0,10,10,,,12.52,1
2026-09-07T14:28:08,AAREYDRUGS.NS,NSE_EQ|INE198H01019,nse_equity,SUCCESS,1262,1262,1252,10,2021-08-06,2026-09-07,03:45,0,0,0,10,10,,,13.96,1
2026-09-07T14:28:08,AASTHA.NS,NSE_EQ|INE2FMX01012,nse_equity,SUCCESS,46,46,36,10,2026-07-06,2026-09-07,03:45,0,0,0,10,10,,,14.35,1
2026-09-07T14:28:08,AAATECH.NS,NSE_EQ|INE0D0U01013,nse_equity,SUCCESS,1322,1322,1312,10,2020-10-13,2026-09-07,03:45,0,0,0,10,10,,,14.50,1
2026-09-07T14:28:08,AARTIPHARM.NS,NSE_EQ|INE0LRU01027,nse_equity,SUCCESS,912,912,902,10,2017-06-22,2026-09-07,03:45,0,0,0,10,10,,,14.50,1
2026-09-07T14:28:11,A2ZINFRA.NS,NSE_EQ|INE619I01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.16,1
2026-09-07T14:28:11,AARTIIND.NS,NSE_EQ|INE769A01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.29,1
2026-09-07T14:28:11,AARTIDRUGS.NS,NSE_EQ|INE767A01016,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.29,1
2026-09-07T14:28:11,AARVI.NS,NSE_EQ|INE754X01016,nse_equity,SUCCESS,1898,1898,1888,10,2017-10-05,2026-09-07,03:45,0,0,0,10,10,,,17.29,1
2026-09-07T14:28:11,ABANSENT.NS,NSE_EQ|INE365O01028,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,11.85,1
2026-09-07T14:28:11,ABB.NS,NSE_EQ|INE117A01022,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.10,1
2026-09-07T14:28:12,AAVAS.NS,NSE_EQ|INE216P01012,nse_equity,SUCCESS,1962,1962,1952,10,2018-10-08,2026-09-07,03:45,0,0,0,10,9,,,12.72,1
2026-09-07T14:28:14,ABCAPITAL.NS,NSE_EQ|INE674K01013,nse_equity,SUCCESS,2233,2233,2223,10,2017-09-01,2026-09-07,03:45,0,0,0,10,10,,,9.24,1
2026-09-07T14:28:14,ABBOTINDIA.NS,NSE_EQ|INE358A01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.21,1
2026-09-07T14:28:14,ABCOTS.NS,NSE_EQ|INE08PH01015,nse_equity,SUCCESS,899,899,889,10,2022-01-11,2026-09-07,03:45,0,0,0,10,10,,,9.50,1
2026-09-07T14:28:15,ABDL.NS,NSE_EQ|INE552Z01027,nse_equity,SUCCESS,543,543,533,10,2024-07-02,2026-09-07,03:45,0,0,0,10,10,,,10.10,1
2026-09-07T14:28:16,ABMKNO.NS,NSE_EQ|INE850B01026,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,9.16,1
2026-09-07T14:28:16,ABSL10BANK.NS,NSE_EQ|INF209KC1670,nse_equity,SUCCESS,127,127,117,10,2026-03-04,2026-09-07,03:45,0,0,0,10,10,,,8.21,1
2026-09-07T14:28:16,ABLBL.NS,NSE_EQ|INE14LE01019,nse_equity,SUCCESS,301,301,291,10,2025-06-23,2026-09-07,03:45,0,0,0,10,10,,,9.40,1
2026-09-07T14:28:16,ABFRL.NS,NSE_EQ|INE647O01011,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,9.40,1
2026-09-07T14:28:16,ABINFRA.NS,NSE_EQ|INE00YB01025,nse_equity,SUCCESS,1060,1060,1050,10,2019-07-12,2026-09-07,03:45,0,0,0,10,9,,,9.41,1
2026-09-07T14:28:17,ABGSEC.NS,NSE_EQ|INF209KC1134,nse_equity,SUCCESS,507,507,497,10,2024-07-10,2026-09-07,03:45,0,0,0,10,10,,,9.63,1
2026-09-07T14:28:17,ABREL.NS,NSE_EQ|INE055A01016,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,8.97,1
2026-09-07T14:28:17,ABSLMSCIN.NS,NSE_EQ|INF209KC1662,nse_equity,SUCCESS,133,133,123,10,2026-02-20,2026-09-07,03:45,0,0,0,10,10,,,8.79,1
2026-09-07T14:28:17,ABSLAMC.NS,NSE_EQ|INE404A01024,nse_equity,SUCCESS,1218,1218,1208,10,2021-10-11,2026-09-07,03:45,0,0,0,10,10,,,8.82,1
2026-09-07T14:28:22,ABSLPSE.NS,NSE_EQ|INF209KB19Z4,nse_equity,SUCCESS,570,570,560,10,2024-05-23,2026-09-07,03:45,0,0,0,10,10,,,10.74,1
2026-09-07T14:28:22,ABSLNN50ET.NS,NSE_EQ|INF209KB16D7,nse_equity,SUCCESS,1848,1848,1838,10,2018-12-27,2026-09-07,03:45,0,0,0,10,10,,,10.78,1
2026-09-07T14:28:22,ACE.NS,NSE_EQ|INE731H01025,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.87,1
2026-09-07T14:28:22,ACC.NS,NSE_EQ|INE012A01025,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,10.92,1
2026-09-07T14:28:22,ACGL.NS,NSE_EQ|INE451C01013,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,10.29,1
2026-09-07T14:28:22,ACEINTEG.NS,NSE_EQ|INE543V01017,nse_equity,SUCCESS,1237,1237,1227,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.11,1
2026-09-07T14:28:22,ACCELYA.NS,NSE_EQ|INE793A01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.57,1
2026-09-07T14:28:24,ACI.NS,NSE_EQ|INE128X01021,nse_equity,SUCCESS,943,943,933,10,2022-11-21,2026-09-07,03:45,0,0,0,10,10,,,10.78,1
2026-09-07T14:28:25,ACMESOLAR.NS,NSE_EQ|INE622W01025,nse_equity,SUCCESS,450,450,440,10,2024-11-13,2026-09-07,03:45,0,0,0,10,10,,,10.77,1
2026-09-07T14:28:25,ACL.NS,NSE_EQ|INE666E01020,nse_equity,SUCCESS,828,828,818,10,2023-05-10,2026-09-07,03:45,0,0,0,10,10,,,11.53,1
2026-09-07T14:28:27,ACSTECH.NS,NSE_EQ|INE366C01021,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,12.03,1
2026-09-07T14:28:29,ADANIENSOL.NS,NSE_EQ|INE931S01010,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,13.06,1
2026-09-07T14:28:29,ACUTAAS.NS,NSE_EQ|INE00FF01025,nse_equity,SUCCESS,1237,1237,1227,10,2021-09-14,2026-09-07,03:45,0,0,0,10,10,,,13.07,1
2026-09-07T14:28:30,ADDIND.NS,NSE_EQ|INE757C01021,nse_equity,SUCCESS,15,15,5,10,2026-08-18,2026-09-07,03:45,0,0,0,10,10,,,12.99,1
2026-09-07T14:28:32,ADANIPORTS.NS,NSE_EQ|INE742F01042,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,15.48,1
2026-09-07T14:28:32,ADANIPOWER.NS,NSE_EQ|INE814H01029,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,15.47,1
2026-09-07T14:28:32,ADANIGREEN.NS,NSE_EQ|INE364U01010,nse_equity,SUCCESS,2037,2037,2027,10,2018-06-18,2026-09-07,03:45,0,0,0,10,10,,,15.70,1
2026-09-07T14:28:33,ADVAIT.NS,NSE_EQ|INE0ALI01010,nse_equity,SUCCESS,157,157,147,10,2026-01-20,2026-09-07,03:45,0,0,0,10,10,,,11.43,1
2026-09-07T14:28:34,ADL.NS,NSE_EQ|INE0CHO01012,nse_equity,SUCCESS,1917,1917,1907,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.47,1
2026-09-07T14:28:34,ADFFOODS.NS,NSE_EQ|INE982B01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.65,1
2026-09-07T14:28:34,ADANIENT.NS,NSE_EQ|INE423A01024,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,17.13,1
2026-09-07T14:28:34,ADOR.NS,NSE_EQ|INE045A01017,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,12.03,1
2026-09-07T14:28:34,ADVANCE.NS,NSE_EQ|INE1B0W01010,nse_equity,SUCCESS,227,227,217,10,2025-10-08,2026-09-07,03:45,0,0,0,10,10,,,11.50,1
2026-09-07T14:28:34,ADSL.NS,NSE_EQ|INE102I01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.86,1
2026-09-07T14:28:34,ADROITINFO.NS,NSE_EQ|INE737B01033,nse_equity,SUCCESS,2443,2443,2433,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.03,1
2026-09-07T14:28:35,ADVENTHTL.NS,NSE_EQ|INE28GN01010,nse_equity,SUCCESS,203,203,193,10,2025-11-13,2026-09-07,03:45,0,0,0,10,10,,,12.79,1
2026-09-07T14:28:36,ADVENZYMES.NS,NSE_EQ|INE837H01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.10,1
2026-09-07T14:28:36,ADVANIHOTR.NS,NSE_EQ|INE199C01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.15,1
2026-09-07T14:28:36,ADVIKCA.NS,NSE_EQ|INE178T01024,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,10.65,1
2026-09-07T14:28:36,AEGISLOG.NS,NSE_EQ|INE208C01025,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.66,1
2026-09-07T14:28:36,AEPL.NS,NSE_EQ|INE757T01025,nse_equity,SUCCESS,121,121,111,10,2026-03-12,2026-09-07,03:45,0,0,0,10,10,,,6.71,1
2026-09-07T14:28:36,AEGISVOPAK.NS,NSE_EQ|INE0INX01018,nse_equity,SUCCESS,316,316,306,10,2025-06-02,2026-09-07,03:45,0,0,0,10,10,,,8.77,1
2026-09-07T14:28:36,AEQUS.NS,NSE_EQ|INE947N01017,nse_equity,SUCCESS,184,184,174,10,2025-12-10,2026-09-07,03:45,0,0,0,10,10,,,6.79,1
2026-09-07T14:28:37,AEROENTER.NS,NSE_EQ|INE065D01027,nse_equity,SUCCESS,943,943,933,10,2022-11-21,2026-09-07,03:45,0,0,0,10,10,,,6.88,1
2026-09-07T14:28:37,AEROPLANE.NS,NSE_EQ|INE05TO01019,nse_equity,SUCCESS,108,108,98,10,2026-04-02,2026-09-07,03:45,0,0,0,10,10,,,5.02,1
2026-09-07T14:28:37,AEROFLEX.NS,NSE_EQ|INE024001021,nse_equity,SUCCESS,749,749,739,10,2023-08-31,2026-09-07,03:45,0,0,0,10,10,,,5.14,1
2026-09-07T14:28:37,AERONEU.NS,NSE_EQ|INE035801013,nse_equity,SUCCESS,905,905,895,10,2023-01-12,2026-09-07,03:45,0,0,0,10,10,,,5.14,1
2026-09-07T14:28:38,AFCONS.NS,NSE_EQ|INE101I01011,nse_equity,SUCCESS,457,457,447,10,2024-11-04,2026-09-07,03:45,0,0,0,10,10,,,4.28,1
2026-09-07T14:28:38,AETHER.NS,NSE_EQ|INE0BWX01014,nse_equity,SUCCESS,1058,1058,1048,10,2022-06-03,2026-09-07,03:45,0,0,0,10,10,,,4.56,1
2026-09-07T14:28:40,AFFORDABLE.NS,NSE_EQ|INE692Z01013,nse_equity,SUCCESS,465,465,455,10,2024-10-23,2026-09-07,03:45,0,0,0,10,10,,,6.19,1
2026-09-07T14:28:40,AFSL.NS,NSE_EQ|INE00ZE01026,nse_equity,SUCCESS,919,919,909,10,2022-12-23,2026-09-07,03:45,0,0,0,10,10,,,5.66,1
2026-09-07T14:28:40,AFFLE.NS,NSE_EQ|INE00WC01027,nse_equity,SUCCESS,1756,1756,1746,10,2019-08-08,2026-09-07,03:45,0,0,0,10,10,,,6.20,1
2026-09-07T14:28:40,AFIL.NS,NSE_EQ|INE916Y01027,nse_equity,SUCCESS,547,547,537,10,2024-06-26,2026-09-07,03:45,0,0,0,10,10,,,5.68,1
2026-09-07T14:28:40,AGARIND.NS,NSE_EQ|INE204E01012,nse_equity,SUCCESS,2475,2475,2465,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,6.11,1
2026-09-07T14:28:40,AGL.NS,NSE_EQ|INE1YPB01014,nse_equity,SUCCESS,47,47,37,10,2026-07-03,2026-09-07,03:45,0,0,0,10,10,,,4.80,1
2026-09-07T14:28:41,AGARWALEYE.NS,NSE_EQ|INE943P01029,nse_equity,SUCCESS,393,393,383,10,2025-02-04,2026-09-07,03:45,0,0,0,10,10,,,7.20,1
2026-09-07T14:28:44,AHCL.NS,NSE_EQ|INE0Y8W01025,nse_equity,SUCCESS,251,251,241,10,2025-09-03,2026-09-07,03:45,0,0,0,10,10,,,7.58,1
2026-09-07T14:28:45,AHLADA.NS,NSE_EQ|INE00PV01013,nse_equity,SUCCESS,1712,1712,1702,10,2018-09-17,2026-09-07,03:45,0,0,0,10,10,,,8.48,1
2026-09-07T14:28:45,AGROPHOS.NS,NSE_EQ|INE740V01019,nse_equity,SUCCESS,2333,2333,2323,10,2016-11-16,2026-09-07,03:45,0,0,0,10,10,,,8.59,1
2026-09-07T14:28:45,AGRITECH.NS,NSE_EQ|INE449G01018,nse_equity,SUCCESS,2451,2451,2441,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,8.67,1
2026-09-07T14:28:45,AIAENG.NS,NSE_EQ|INE212H01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,7.64,1
2026-09-07T14:28:45,AGI.NS,NSE_EQ|INE415A01038,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,9.50,1
2026-09-07T14:28:49,AHLUCONT.NS,NSE_EQ|INE758C01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.88,1
2026-09-07T14:28:49,AHLEAST.NS,NSE_EQ|INE926K01017,nse_equity,SUCCESS,2474,2474,2464,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.29,1
2026-09-07T14:28:49,AKI.NS,NSE_EQ|INE642Z01026,nse_equity,ERROR,850,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,7.57,1
2026-09-07T14:28:50,AGIIL.NS,NSE_EQ|INE976R01033,nse_equity,SUCCESS,534,534,524,10,2024-07-15,2026-09-07,03:45,0,0,0,10,10,,,14.02,1
2026-09-07T14:28:51,AJANTPHARM.NS,NSE_EQ|INE031B01049,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,12.86,1
2026-09-07T14:28:51,AIIL.NS,NSE_EQ|INE206F01022,nse_equity,SUCCESS,591,591,581,10,2024-04-23,2026-09-07,03:45,0,0,0,10,10,,,13.44,1
2026-09-07T14:28:51,AIRAN.NS,NSE_EQ|INE645W01026,nse_equity,SUCCESS,2259,2259,2249,10,2017-03-24,2026-09-07,03:45,0,0,0,10,10,,,13.81,1
2026-09-07T14:28:52,AJAXENGG.NS,NSE_EQ|INE274Y01021,nse_equity,SUCCESS,384,384,374,10,2025-02-17,2026-09-07,03:45,0,0,0,10,10,,,12.41,1
2026-09-07T14:28:52,AKCAPIT.NS,NSE_EQ|INE701G01012,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,11.96,1
2026-09-07T14:28:53,AJOONI.NS,NSE_EQ|INE820Y01021,nse_equity,SUCCESS,1334,1334,1324,10,2016-12-12,2026-09-07,03:45,0,0,0,10,10,,,13.33,1
2026-09-07T14:28:53,AKASH.NS,NSE_EQ|INE737W01013,nse_equity,SUCCESS,1990,1990,1980,10,2017-03-15,2026-09-07,03:45,0,0,0,10,10,,,13.46,1
2026-09-07T14:28:53,AKG.NS,NSE_EQ|INE00Y801016,nse_equity,SUCCESS,1642,1642,1632,10,2018-09-25,2026-09-07,03:45,0,0,0,10,10,,,12.90,1
2026-09-07T14:28:53,AIROLAM.NS,NSE_EQ|INE801L01010,nse_equity,SUCCESS,1729,1729,1719,10,2017-10-06,2026-09-07,03:45,0,0,0,10,10,,,15.42,1
2026-09-07T14:28:53,AJMERA.NS,NSE_EQ|INE298G01035,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.54,1
2026-09-07T14:28:56,AKSHAR.NS,NSE_EQ|INE256Z01025,nse_equity,SUCCESS,1067,1067,1057,10,2022-05-23,2026-09-07,03:45,0,0,0,10,10,,,12.47,1
2026-09-07T14:28:57,ALFREDHE.NS,NSE_EQ|INE782D01027,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,12.07,1
2026-09-07T14:28:58,AKUMS.NS,NSE_EQ|INE09XN01023,nse_equity,SUCCESS,519,519,509,10,2024-08-06,2026-09-07,03:45,0,0,0,10,10,,,12.96,1
2026-09-07T14:28:58,ALEMBICLTD.NS,NSE_EQ|INE426A01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.93,1
2026-09-07T14:28:58,ALBERTDAVD.NS,NSE_EQ|INE155C01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.38,1
2026-09-07T14:28:59,ALANKIT.NS,NSE_EQ|INE914E01040,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.10,1
2026-09-07T14:28:59,ALGOQUANT.NS,NSE_EQ|INE598D01035,nse_equity,SUCCESS,166,166,156,10,2026-01-06,2026-09-07,03:45,0,0,0,10,10,,,10.45,1
2026-09-07T14:29:00,ALICON.NS,NSE_EQ|INE062D01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.51,1
2026-09-07T14:29:02,ALIVUS.NS,NSE_EQ|INE03Q201024,nse_equity,SUCCESS,1270,1270,1260,10,2018-04-06,2026-09-07,03:45,0,0,0,10,10,,,13.07,1
2026-09-07T14:29:02,ALLCARGO.NS,NSE_EQ|INE418H01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.46,1
2026-09-07T14:29:02,ALKALI.NS,NSE_EQ|INE773I01017,nse_equity,SUCCESS,2477,2477,2477,0,2016-09-06,2026-09-07,03:45,0,0,0,0,0,,,12.48,1
2026-09-07T14:29:04,ALKEM.NS,NSE_EQ|INE540L01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.62,1
2026-09-07T14:29:04,ALKYLAMINE.NS,NSE_EQ|INE150B01039,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,12.62,1
2026-09-07T14:29:05,ALLTIME.NS,NSE_EQ|INE0GV601021,nse_equity,SUCCESS,263,263,253,10,2025-08-14,2026-09-07,03:45,0,0,0,10,10,,,12.19,1
2026-09-07T14:29:05,ALLDIGI.NS,NSE_EQ|INE835G01018,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.15,1
2026-09-07T14:29:06,ALOKINDS.NS,NSE_EQ|INE270A01029,nse_equity,SUCCESS,1625,1625,1615,10,2020-02-19,2026-09-07,03:45,0,0,0,10,10,,,12.58,1
2026-09-07T14:29:06,ALPINETEX.NS,NSE_EQ|INE1JCQ01037,nse_equity,SUCCESS,35,35,25,10,2026-07-21,2026-09-07,03:45,0,0,0,10,10,,,12.60,1
2026-09-07T14:29:06,ALMONDZ.NS,NSE_EQ|INE326B01035,nse_equity,SUCCESS,2459,2459,2449,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.85,1
2026-09-07T14:29:06,ALPA.NS,NSE_EQ|INE385I01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.96,1
2026-09-07T14:29:06,ALUFLUOR.NS,NSE_EQ|INE058F01019,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,12.91,1
2026-09-07T14:29:07,AMAGI.NS,NSE_EQ|INE121R01077,nse_equity,SUCCESS,156,156,146,10,2026-01-21,2026-09-07,03:45,0,0,0,10,10,,,10.95,1
2026-09-07T14:29:08,AMAL.NS,NSE_EQ|INE841D01013,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,10.47,1
2026-09-07T14:29:08,AMARJOTHI.NS,NSE_EQ|INE484D01012,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,10.54,1
2026-09-07T14:29:09,AMBALALSA.NS,NSE_EQ|INE432A01017,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,11.56,1
2026-09-07T14:29:11,AMBICAAGAR.NS,NSE_EQ|INE792B01012,nse_equity,SUCCESS,1331,1331,1321,10,2021-04-22,2026-09-07,03:45,0,0,0,10,10,,,12.19,1
2026-09-07T14:29:11,AMBER.NS,NSE_EQ|INE371P01015,nse_equity,SUCCESS,2131,2131,2121,10,2018-01-30,2026-09-07,03:45,0,0,0,10,10,,,12.86,1
2026-09-07T14:29:11,AMBIKCO.NS,NSE_EQ|INE540G01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.01,1
2026-09-07T14:29:13,AMBUJACEM.NS,NSE_EQ|INE079A01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.33,1
2026-09-07T14:29:14,AMDIND.NS,NSE_EQ|INE005I01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.80,1
2026-09-07T14:29:15,AMJLAND.NS,NSE_EQ|INE606A01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.62,1
2026-09-07T14:29:15,AMNPLST.NS,NSE_EQ|INE275D01022,nse_equity,SUCCESS,701,701,691,10,2023-11-10,2026-09-07,03:45,0,0,0,10,10,,,12.36,1
2026-09-07T14:29:15,ANANDRATHI.NS,NSE_EQ|INE463V01026,nse_equity,SUCCESS,1175,1175,1165,10,2021-12-14,2026-09-07,03:45,0,0,0,10,10,,,11.27,1
2026-09-07T14:29:15,AMRUTANJAN.NS,NSE_EQ|INE098F01031,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,11.27,1
2026-09-07T14:29:17,ANANTRAJ.NS,NSE_EQ|INE242C01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,12.64,1
2026-09-07T14:29:18,ANDREWYU.NS,NSE_EQ|INE449C01025,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,11.94,1
2026-09-07T14:29:19,ANDHRSUGAR.NS,NSE_EQ|INE715B01021,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.23,1
2026-09-07T14:29:19,ANDHRAPAP.NS,NSE_EQ|INE435A01051,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,13.72,1
2026-09-07T14:29:20,ANGELONE.NS,NSE_EQ|INE732I01021,nse_equity,SUCCESS,1511,1511,1501,10,2016-09-09,2026-09-07,03:45,0,0,0,10,10,,,14.20,1
2026-09-07T14:29:21,ANIKINDS.NS,NSE_EQ|INE087B01017,nse_equity,SUCCESS,2470,2470,2460,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.35,1
2026-09-07T14:29:21,ANMOL.NS,NSE_EQ|INE02AR01019,nse_equity,SUCCESS,1306,1306,1296,10,2021-06-04,2026-09-07,03:45,0,0,0,10,10,,,14.84,1
